wals_code  name  latitude  longitude genus family  countrycodes  features
mzn	Mazanderani	36.5	52.0	Iranian	Indo-European	IR	Coding_of_Nominal_Plurality=2 Plural suffix|Indefinite_Articles=2 Indefinite word same as 'one'|Numeral_Classifiers=2 Optional|Genitives,_Adjectives_and_Relative_Clauses=2 Genitives and adjectives collapsed|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Adjective_and_Noun=1 Adjective-Noun
naf	Nafaanra	8.0	-2.58333333333	Gur	Niger-Congo	CI GH	Number_of_Non-Derived_Basic_Colour_Categories=1 3|Number_of_Basic_Colour_Categories=1 3-4|Green_and_Blue=3 Black/green/blue|Red_and_Yellow=2 Red/yellow
nah	Nahali	19.75	77.8333333333	Nahali	Nahali	IN	Fusion_of_Selected_Inflectional_Formatives=1 Exclusively concatenative|Exponence_of_Selected_Inflectional_Formatives=1 Monoexponential case|Inflectional_Synthesis_of_the_Verb=1 0-1 category per word|Locus_of_Marking_in_the_Clause=2 Dependent marking|Locus_of_Marking_in_Possessive_Noun_Phrases=2 Dependent marking|Locus_of_Marking:_Whole-language_Typology=2 Dependent-marking|Position_of_Case_Affixes=1 Case suffixes|Comitatives_and_Instrumentals=2 Differentiation|Numeral_Classifiers=1 Absent|Obligatory_Possessive_Inflection=2 Absent|Possessive_Classification=1 No possessive classification|Position_of_Tense-Aspect_Affixes=2 Tense-aspect suffixes|Order_of_Subject_and_Verb=1 SV|Order_of_Adjective_and_Noun=1 Adjective-Noun|Negative_Morphemes=3 Negative auxiliary verb|Symmetric_and_Asymmetric_Standard_Negation=2 Asymmetric|Subtypes_of_Asymmetric_Standard_Negation=1 A/Fin|M-T_Pronouns=1 No M-T pronouns|N-M_Pronouns=1 No N-M pronouns|Postverbal_Negative_Morphemes=4 None|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|Minor_morphological_means_of_signaling_negation=4 None|M_in_Second_Person_Singular=1 No m in second person singular|M_in_First_Person_Singular=1 No m in first person singular|Zero_Marking_of_A_and_P_Arguments=2 Non-zero marking|Exponence_of_Tense-Aspect-Mood_Inflection=1 monoexponential TAM|Number_of_Possessive_Nouns=1 None reported
nai	Nanai	49.5	137.0	Tungusic	Altaic	RU	Consonant_Inventories=2 Moderately small|Vowel_Quality_Inventories=2 Average (5-6)|Consonant-Vowel_Ratio=3 Average|Voicing_in_Plosives_and_Fricatives=2 In plosives alone|Voicing_and_Gaps_in_Plosive_Systems=2 None missing in /p t k b d g/|Uvular_Consonants=1 None|Glottalized_Consonants=1 No glottalized consonants|Lateral_Consonants=2 /l/, no obstruent laterals|The_Velar_Nasal=1 Initial velar nasal|Front_Rounded_Vowels=1 None|Syllable_Structure=2 Moderately complex|Tone=1 No tones|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None|The_Associative_Plural=1 Associative same as additive plural|Indefinite_Pronouns=1 Interrogative-based|Numeral_Classifiers=1 Absent|Obligatory_Possessive_Inflection=2 Absent|Possessive_Classification=2 Two classes|Negative_Indefinite_Pronouns_and_Predicate_Negation=1 Predicate negation also present|Predicative_Adjectives=2 Nonverbal encoding|Nominal_and_Locational_Predication=2 Identical|Zero_Copula_for_Predicate_Nominals=2 Possible|M-T_Pronouns=2 M-T pronouns, paradigmatic|N-M_Pronouns=1 No N-M pronouns|Tea=1 Words derived from Sinitic cha|M_in_Second_Person_Singular=1 No m in second person singular|M_in_First_Person_Singular=2 m in first person singular|Number_of_Possessive_Nouns=1 None reported
naj	Neo-Aramaic (Arbel Jewish)	31.75	35.0	Semitic	Afro-Asiatic	IL	Fixed_Stress_Locations=6 Penultimate|Weight-Sensitive_Stress=8 Fixed stress (no weight-sensitivity)|Weight_Factors_in_Weight-Sensitive_Stress_Systems=1 No weight|Prefixing_vs._Suffixing_in_Inflectional_Morphology=2 Strongly suffixing|Coding_of_Nominal_Plurality=2 Plural suffix|Definite_Articles=3 Definite affix|Indefinite_Articles=2 Indefinite word same as 'one'|Position_of_Case_Affixes=7 Prepositional clitics|Numeral_Classifiers=1 Absent|Position_of_Pronominal_Possessive_Affixes=2 Possessive suffixes|Genitives,_Adjectives_and_Relative_Clauses=3 Genitives and relative clauses collapsed|Adjectives_without_Nouns=5 Marked by preceding word|Position_of_Tense-Aspect_Affixes=4 Mixed type|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Object,_Oblique,_and_Verb=5 OVX|Order_of_Adposition_and_Noun_Phrase=2 Prepositions|Order_of_Genitive_and_Noun=2 Noun-Genitive|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=1 Numeral-Noun|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Position_of_Polar_Question_Particles=6 No question particle|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Order_of_Adverbial_Subordinator_and_Clause=1 Initial subordinator word|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=2 OV and Prepositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=2 OV and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=2 OV and NAdj|Expression_of_Pronominal_Subjects=2 Subject affixes on verb|Negative_Morphemes=2 Negative particle|Polar_Questions=6 Interrogative intonation only|Postverbal_Negative_Morphemes=4 None|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant|NegSOV_Order=4 No NegSOV|SOVNeg_Order=11 NoSOVNeg|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=7 SONegV|SONegV_Order=1 Word&NoDoubleNeg|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=3 Immed preverbal|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|SNegOV_Order=4 No SNegOV|The_Position_of_Negative_Morphemes_in_SOV_Languages=3 SONegV|Minor_morphological_means_of_signaling_negation=4 None
nap	Neo-Aramaic (Persian Azerbaijan)	38.0	47.0	Semitic	Afro-Asiatic	IR IL	Consonant_Inventories=3 Average|Vowel_Quality_Inventories=2 Average (5-6)|Consonant-Vowel_Ratio=4 Moderately high|Voicing_in_Plosives_and_Fricatives=4 In both plosives and fricatives|Voicing_and_Gaps_in_Plosive_Systems=2 None missing in /p t k b d g/|Uvular_Consonants=4 Uvular stops and continuants|Glottalized_Consonants=1 No glottalized consonants|Lateral_Consonants=2 /l/, no obstruent laterals|Front_Rounded_Vowels=1 None|Syllable_Structure=3 Complex|Tone=1 No tones|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None|The_Morphological_Imperative=1 Second singular and second plural
nas	Nasioi	-6.33333333333	155.583333333	East Bougainville	East Bougainville	PG	Consonant_Inventories=1 Small|Vowel_Quality_Inventories=2 Average (5-6)|Consonant-Vowel_Ratio=1 Low|Voicing_in_Plosives_and_Fricatives=1 No voicing contrast|Voicing_and_Gaps_in_Plosive_Systems=1 Other|Uvular_Consonants=1 None|Glottalized_Consonants=1 No glottalized consonants|Lateral_Consonants=1 No laterals|Front_Rounded_Vowels=1 None|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None|Prefixing_vs._Suffixing_in_Inflectional_Morphology=2 Strongly suffixing|Definite_Articles=5 No definite or indefinite article|Indefinite_Articles=5 No definite or indefinite article|Gender_Distinctions_in_Independent_Personal_Pronouns=3 3rd person singular only|Person_Marking_on_Adpositions=2 No person marking|Position_of_Case_Affixes=1 Case suffixes|Numeral_Classifiers=1 Absent|Position_of_Pronominal_Possessive_Affixes=1 Possessive prefixes|Position_of_Tense-Aspect_Affixes=2 Tense-aspect suffixes|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Object,_Oblique,_and_Verb=6 No dominant order|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=3 No dominant order|Order_of_Adjective_and_Noun=3 No dominant order|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=1 Numeral-Noun|Position_of_Polar_Question_Particles=3 Second position|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Order_of_Adverbial_Subordinator_and_Clause=5 Mixed|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=5 Other|Alignment_of_Verbal_Person_Marking=4 Active|Verbal_Person_Marking=5 Both the A and P arguments|Third_Person_Zero_of_Verbal_Person_Marking=3 Zero in some 3sg forms|Order_of_Person_Markers_on_the_Verb=3 P precedes A|Passive_Constructions=2 Absent|Negative_Morphemes=5 Variation between negative word and affix|Symmetric_and_Asymmetric_Standard_Negation=3 Both|Subtypes_of_Asymmetric_Standard_Negation=3 A/Cat|Polar_Questions=1 Question particle|Predicative_Adjectives=2 Nonverbal encoding|Nominal_and_Locational_Predication=1 Different|Zero_Copula_for_Predicate_Nominals=2 Possible|Hand_and_Arm=1 Identical|Finger_and_Hand=2 Different|Postverbal_Negative_Morphemes=3 VNeg&[V-Neg]|NegSOV_Order=4 No NegSOV|SOVNeg_Order=7 Type 1 / Type 2|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=16 More than one position|SONegV_Order=8 No SONegV|Multiple_Negative_Constructions_in_SOV_Languages=5 SOVNeg/SO[V-Neg]|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=4 Immed postverbal|Preverbal_Negative_Morphemes=4 None|Order_of_Negative_Morpheme_and_Verb=10 Type 2 / Type 4|SNegOV_Order=4 No SNegOV|The_Position_of_Negative_Morphemes_in_SOV_Languages=15 More than one construction|Minor_morphological_means_of_signaling_negation=4 None
nat	Natchez	31.75	-91.3333333333	Natchez	Natchez	US	Locus_of_Marking_in_the_Clause=1 Head marking|Locus_of_Marking_in_Possessive_Noun_Phrases=1 Head marking|Locus_of_Marking:_Whole-language_Typology=1 Head-marking|Position_of_Case_Affixes=6 Postpositional clitics|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Relative_Clause_and_Noun=1 Noun-Relative clause|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=2 OV and NRel|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=2 OV and NAdj|Hand_and_Arm=2 Different|Finger_and_Hand=1 Identical|M-T_Pronouns=1 No M-T pronouns|N-M_Pronouns=1 No N-M pronouns|Postnominal_relative_clauses=1 Noun-Relative clause (NRel) dominant|M_in_Second_Person_Singular=2 m in second person singular|M_in_First_Person_Singular=1 No m in first person singular|Zero_Marking_of_A_and_P_Arguments=2 Non-zero marking|Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand'=2 Farmer-foragers
nau	Nauruan	-0.5	166.916666667	Oceanic	Austronesian	NR	Reduplication=1 Productive full and partial reduplication|Distributive_Numerals=3 Marked by prefix|Numeral_Classifiers=3 Obligatory|Order_of_Subject,_Object_and_Verb=7 No dominant order|Order_of_Subject_and_Verb=3 No dominant order|Order_of_Object_and_Verb=2 VO|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=6 Mixed|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=4 VO and NAdj
nav	Navajo	36.1666666667	-108.0	Athapaskan	Na-Dene	US	Consonant_Inventories=4 Moderately large|Vowel_Quality_Inventories=1 Small (2-4)|Consonant-Vowel_Ratio=5 High|Voicing_in_Plosives_and_Fricatives=3 In fricatives alone|Voicing_and_Gaps_in_Plosive_Systems=1 Other|Uvular_Consonants=1 None|Glottalized_Consonants=2 Ejectives only|Lateral_Consonants=4 /l/ and lateral obstruent|The_Velar_Nasal=3 No velar nasal|Vowel_Nasalization=1 Contrast present|Front_Rounded_Vowels=1 None|Syllable_Structure=2 Moderately complex|Tone=2 Simple tone system|Fixed_Stress_Locations=1 No fixed stress|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None|Fusion_of_Selected_Inflectional_Formatives=1 Exclusively concatenative|Prefixing_vs._Suffixing_in_Inflectional_Morphology=6 Strong prefixing|Reduplication=3 No productive reduplication|Case_Syncretism=1 No case marking|Syncretism_in_Verbal_Person/Number_Marking=3 Not syncretic|Coding_of_Nominal_Plurality=2 Plural suffix|Plurality_in_Independent_Personal_Pronouns=6 Person-number stem + nominal plural affix|Inclusive/Exclusive_Distinction_in_Independent_Pronouns=3 No inclusive/exclusive|Inclusive/Exclusive_Distinction_in_Verbal_Inflection=3 No inclusive/exclusive|Distance_Contrasts_in_Demonstratives=5 Five (or more)-way contrast|Pronominal_and_Adnominal_Demonstratives=1 Identical|Gender_Distinctions_in_Independent_Personal_Pronouns=3 3rd person singular only|Indefinite_Pronouns=1 Interrogative-based|Intensifiers_and_Reflexive_Pronouns=2 Differentiated|Person_Marking_on_Adpositions=4 Pronouns and nouns|Number_of_Cases=1 No morphological case-marking|Asymmetrical_Case-Marking=1 No case-marking|Position_of_Case_Affixes=9 No case affixes or adpositional clitics|Comitatives_and_Instrumentals=2 Differentiation|Ordinal_Numerals=5 First/one-th, two-th, three-th|Numeral_Classifiers=1 Absent|Position_of_Pronominal_Possessive_Affixes=1 Possessive prefixes|Action_Nominal_Constructions=8 No action nominals|Noun_Phrase_Conjunction=2 'And' identical to 'with'|Nominal_and_Verbal_Conjunction=1 Identity|Position_of_Tense-Aspect_Affixes=1 Tense-aspect prefixes|The_Morphological_Imperative=5 No second-person imperatives|The_Prohibitive=4 Special imperative + special negative|Imperative-Hortative_Systems=4 Neither type of system|The_Optative=2 Inflectional optative absent|Situational_Possibility=1 Affixes on verbs|Epistemic_Possibility=2 Affixes on verbs|Overlap_between_Situational_and_Epistemic_Modal_Marking=2 Overlap for either possibility or necessity|Semantic_Distinctions_of_Evidentiality=2 Indirect only|Coding_of_Evidentiality=4 Separate particle|Suppletion_According_to_Tense_and_Aspect=4 None|Verbal_Number_and_Suppletion=4 Singular-dual-plural triples, no suppletion|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Object,_Oblique,_and_Verb=4 OXV|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=1 Genitive-Noun|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=1 Numeral-Noun|Order_of_Relative_Clause_and_Noun=3 Internally headed|Order_of_Degree_Word_and_Adjective=1 Degree word-Adjective|Position_of_Polar_Question_Particles=5 In either of two positions|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Order_of_Adverbial_Subordinator_and_Clause=1 Initial subordinator word|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun=5 Other|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=2 OV and NAdj|Alignment_of_Case_Marking_of_Full_Noun_Phrases=1 Neutral|Alignment_of_Verbal_Person_Marking=2 Accusative|Expression_of_Pronominal_Subjects=2 Subject affixes on verb|Verbal_Person_Marking=5 Both the A and P arguments|Third_Person_Zero_of_Verbal_Person_Marking=5 Zero in all 3rd person forms|Order_of_Person_Markers_on_the_Verb=3 P precedes A|Passive_Constructions=1 Present|Periphrastic_Causative_Constructions=1 Sequential but no purposive|Nonperiphrastic_Causative_Constructions=1 Neither|Negative_Morphemes=2 Negative particle|Symmetric_and_Asymmetric_Standard_Negation=2 Asymmetric|Subtypes_of_Asymmetric_Standard_Negation=3 A/Cat|Negative_Indefinite_Pronouns_and_Predicate_Negation=1 Predicate negation also present|Polar_Questions=1 Question particle|Predicative_Possession=4 Conjunctional|Predicative_Adjectives=1 Verbal encoding|Nominal_and_Locational_Predication=1 Different|Zero_Copula_for_Predicate_Nominals=1 Impossible|Comparative_Constructions=1 Locational|'Want'_Complement_Subjects=2 Subject is expressed overtly|Hand_and_Arm=2 Different|Finger_and_Hand=1 Identical|Numeral_Bases=1 Decimal|Postverbal_Negative_Morphemes=4 None|NegSOV_Order=1 NoDoubleNeg|SOVNeg_Order=11 NoSOVNeg|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=16 More than one position|SONegV_Order=1 Word&NoDoubleNeg|Multiple_Negative_Constructions_in_SOV_Languages=3 NegSOV/SNegOV/SONegV|Internally-headed_relative_clauses=1 Internally-headed relative clause dominant|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|SNegOV_Order=1 NoDoubleNeg|The_Position_of_Negative_Morphemes_in_SOV_Languages=15 More than one construction|Minor_morphological_means_of_signaling_negation=4 None|Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand'=3 Full-fledged farmers|Suppletion_in_Imperatives_and_Hortatives=5 None (= no suppletive imperatives reported in the reference material)
nax	Naxi	27.5	100.0	Naxi	Sino-Tibetan	CN	Consonant_Inventories=5 Large|Vowel_Quality_Inventories=3 Large (7-14)|Consonant-Vowel_Ratio=3 Average|Voicing_in_Plosives_and_Fricatives=4 In both plosives and fricatives|Voicing_and_Gaps_in_Plosive_Systems=2 None missing in /p t k b d g/|Uvular_Consonants=3 Uvular continuants only|Glottalized_Consonants=1 No glottalized consonants|Lateral_Consonants=2 /l/, no obstruent laterals|Front_Rounded_Vowels=3 High only|Syllable_Structure=1 Simple|Tone=3 Complex tone system|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=2 Noun-Numeral|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Polar_Questions=1 Question particle|Postverbal_Negative_Morphemes=4 None|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|Minor_morphological_means_of_signaling_negation=4 None
nbb	Nambas (Big)	-16.0833333333	167.2	Oceanic	Austronesian	VU	Fixed_Stress_Locations=6 Penultimate|Weight-Sensitive_Stress=8 Fixed stress (no weight-sensitivity)|Weight_Factors_in_Weight-Sensitive_Stress_Systems=1 No weight|Rhythm_Types=2 Iambic|Predicative_Adjectives=1 Verbal encoding|Nominal_and_Locational_Predication=1 Different|Zero_Copula_for_Predicate_Nominals=1 Impossible|Relativization_on_Subjects=4 Gap|Relativization_on_Obliques=4 Gap
nbk	Natügu	-10.7833333333	165.866666667	Oceanic	Austronesian	SB	Consonant_Inventories=4 Moderately large|Vowel_Quality_Inventories=3 Large (7-14)|Consonant-Vowel_Ratio=3 Average|Voicing_in_Plosives_and_Fricatives=1 No voicing contrast|Voicing_and_Gaps_in_Plosive_Systems=1 Other|Uvular_Consonants=1 None|Glottalized_Consonants=1 No glottalized consonants|Lateral_Consonants=2 /l/, no obstruent laterals|Front_Rounded_Vowels=2 High and mid|Absence_of_Common_Consonants=1 All present|Presence_of_Uncommon_Consonants=1 None
nbm	Ngbaka (Ma'bo)	3.56	18.36	Ubangi	Niger-Congo	CD	Noun_Phrase_Conjunction=2 'And' identical to 'with'|The_Morphological_Imperative=2 Second singular|The_Prohibitive=2 Normal imperative + special negative|Order_of_Subject,_Object_and_Verb=2 SVO|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=2 VO|Position_of_Polar_Question_Particles=2 Final|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Expression_of_Pronominal_Subjects=1 Obligatory pronouns in subject position|Polar_Questions=1 Question particle|Predicative_Possession=4 Conjunctional|Purpose_Clauses=2 Balanced/deranked|Reason_Clauses=2 Balanced/deranked|Utterance_Complement_Clauses=1 Balanced|Postverbal_Negative_Morphemes=1 VNeg|SVNegO_Order=7 No SVNegO|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=4 SVONeg|SNegVO_Order=8 No SNegVO|SVONeg_Order=1 NoDoubleNeg|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=6 End, not immed postverbal|The_Position_of_Negative_Morphemes_in_SVO_Languages=4 SVONeg|Preverbal_Negative_Morphemes=4 None|Order_of_Negative_Morpheme_and_Verb=2 VNeg|NegSVO_Order=4 No NegSVO|Minor_morphological_means_of_signaling_negation=4 None
nbr	Ngäbere	8.66666666667	-82.0	Guaymiic	Chibchan	PA	Coding_of_Nominal_Plurality=2 Plural suffix|Plurality_in_Independent_Personal_Pronouns=5 Person-number stem + pronominal plural affix|Definite_Articles=1 Definite word distinct from demonstrative|Gender_Distinctions_in_Independent_Personal_Pronouns=6 No gender distinctions|Person_Marking_on_Adpositions=2 No person marking|Position_of_Case_Affixes=1 Case suffixes|Perfective/Imperfective_Aspect=1 Grammatical marking|The_Past_Tense=2 Present, 2-3 remoteness distinctions|The_Future_Tense=2 No inflectional future|The_Perfect=3 Other perfect|Position_of_Tense-Aspect_Affixes=2 Tense-aspect suffixes|Order_of_Subject,_Object_and_Verb=1 SOV|Order_of_Subject_and_Verb=1 SV|Order_of_Object_and_Verb=1 OV|Order_of_Object,_Oblique,_and_Verb=5 OVX|Order_of_Adposition_and_Noun_Phrase=1 Postpositions|Order_of_Genitive_and_Noun=1 Genitive-Noun|Order_of_Adjective_and_Noun=2 Noun-Adjective|Order_of_Demonstrative_and_Noun=2 Noun-Demonstrative|Order_of_Numeral_and_Noun=2 Noun-Numeral|Order_of_Degree_Word_and_Adjective=1 Degree word-Adjective|Position_of_Interrogative_Phrases_in_Content_Questions=2 Not initial interrogative phrase|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=1 OV and Postpositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=2 OV and NAdj|Alignment_of_Verbal_Person_Marking=1 Neutral|Verbal_Person_Marking=1 No person marking|Third_Person_Zero_of_Verbal_Person_Marking=1 No person marking|Order_of_Person_Markers_on_the_Verb=1 A and P do not or do not both occur on the verb|Passive_Constructions=1 Present|'Want'_Complement_Subjects=5 Desiderative particle|Hand_and_Arm=2 Different|Finger_and_Hand=2 Different|Number_of_Non-Derived_Basic_Colour_Categories=7 6|Number_of_Basic_Colour_Categories=4 7-7.5|Green_and_Blue=1 Green vs. blue|Red_and_Yellow=1 Red vs. yellow|M-T_Pronouns=1 No M-T pronouns|N-M_Pronouns=1 No N-M pronouns|Postverbal_Negative_Morphemes=4 None|SOVNeg_Order=11 NoSOVNeg|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=21 Other|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|The_Position_of_Negative_Morphemes_in_SOV_Languages=14 Other NegV|Minor_morphological_means_of_signaling_negation=4 None|M_in_Second_Person_Singular=2 m in second person singular|M_in_First_Person_Singular=1 No m in first person singular
nca	Nicobarese (Car)	9.0	93.0	Nicobarese	Austro-Asiatic	IN	Inflectional_Synthesis_of_the_Verb=4 6-7 categories per word|Locus_of_Marking_in_the_Clause=4 No marking|Locus_of_Marking_in_Possessive_Noun_Phrases=4 No marking|Locus_of_Marking:_Whole-language_Typology=5 Inconsistent or other|Prefixing_vs._Suffixing_in_Inflectional_Morphology=2 Strongly suffixing|Number_of_Genders=3 Three|Sex-based_and_Non-sex-based_Gender_Systems=3 Non-sex-based|Systems_of_Gender_Assignment=2 Semantic|Coding_of_Nominal_Plurality=9 No plural|Definite_Articles=1 Definite word distinct from demonstrative|Indefinite_Articles=2 Indefinite word same as 'one'|Position_of_Case_Affixes=9 No case affixes or adpositional clitics|Distributive_Numerals=3 Marked by prefix|Numeral_Classifiers=2 Optional|Position_of_Pronominal_Possessive_Affixes=4 No possessive affixes|Obligatory_Possessive_Inflection=2 Absent|Possessive_Classification=1 No possessive classification|Noun_Phrase_Conjunction=1 'And' different from 'with'|Perfective/Imperfective_Aspect=2 No grammatical marking|The_Past_Tense=4 No past tense|The_Future_Tense=2 No inflectional future|The_Perfect=4 No perfect|Position_of_Tense-Aspect_Affixes=2 Tense-aspect suffixes|The_Morphological_Imperative=5 No second-person imperatives|The_Prohibitive=2 Normal imperative + special negative|Imperative-Hortative_Systems=1 Maximal system|Order_of_Subject,_Object_and_Verb=4 VOS|Order_of_Subject_and_Verb=2 VS|Order_of_Object_and_Verb=2 VO|Order_of_Object,_Oblique,_and_Verb=1 VOX|Order_of_Adposition_and_Noun_Phrase=2 Prepositions|Order_of_Genitive_and_Noun=2 Noun-Genitive|Order_of_Adjective_and_Noun=1 Adjective-Noun|Order_of_Demonstrative_and_Noun=1 Demonstrative-Noun|Order_of_Numeral_and_Noun=1 Numeral-Noun|Order_of_Degree_Word_and_Adjective=2 Adjective-Degree word|Position_of_Interrogative_Phrases_in_Content_Questions=3 Mixed|Order_of_Adverbial_Subordinator_and_Clause=1 Initial subordinator word|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase=4 VO and Prepositions|Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun=3 VO and AdjN|Nonperiphrastic_Causative_Constructions=2 Morphological but no compound|Negative_Morphemes=2 Negative particle|Symmetric_and_Asymmetric_Standard_Negation=1 Symmetric|Subtypes_of_Asymmetric_Standard_Negation=7 Non-assignable|Predicative_Adjectives=1 Verbal encoding|Nominal_and_Locational_Predication=1 Different|Zero_Copula_for_Predicate_Nominals=1 Impossible|M-T_Pronouns=1 No M-T pronouns|N-M_Pronouns=1 No N-M pronouns|Postverbal_Negative_Morphemes=4 None|Verb-Initial_with_Clause-Final_Negative=4 No clause-final neg|Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb=12 NegVOS|Verb-Initial_with_Preverbal_Negative=1 Separate word, no double negation	Word&NoDoubleNeg|Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb=3 Immed preverbal|Preverbal_Negative_Morphemes=1 NegV|Order_of_Negative_Morpheme_and_Verb=1 NegV|Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object=6 None|The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages=4 NegVOS|Minor_morphological_means_of_signaling_negation=4 None|M_in_Second_Person_Singular=2 m in second person singular|M_in_First_Person_Singular=1 No m in first person singular|Zero_Marking_of_A_and_P_Arguments=2 Non-zero marking|Number_of_Possessive_Nouns=1 None reported
